C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0056.png,135,39,170,90
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0057.png,134,40,165,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0058.png,131,41,165,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0059.png,129,41,165,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0060.png,128,42,163,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0061.png,124,43,157,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0062.png,120,45,152,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0063.png,115,48,150,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0064.png,115,48,149,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0065.png,115,48,147,87
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0066.png,106,48,143,86
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0067.png,106,48,142,86
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0068.png,106,48,138,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0069.png,106,49,138,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0070.png,106,50,137,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0071.png,106,50,136,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0072.png,103,55,135,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0073.png,102,56,133,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0074.png,101,56,132,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0075.png,100,56,132,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0076.png,98,56,132,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0077.png,98,57,129,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0078.png,98,57,128,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0079.png,98,57,126,87
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0080.png,97,57,120,90
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0081.png,95,57,122,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0082.png,93,57,119,90
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0083.png,87,58,120,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0084.png,87,58,121,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0085.png,87,57,122,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0086.png,89,56,122,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0087.png,89,56,122,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0088.png,86,56,121,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0089.png,86,56,121,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0090.png,85,52,122,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0091.png,85,51,123,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0092.png,84,51,121,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0093.png,79,51,121,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0094.png,80,51,120,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0095.png,77,50,117,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0096.png,75,50,115,87
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0097.png,73,50,114,87
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0098.png,68,48,113,87
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0099.png,63,47,108,86
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0100.png,63,47,106,86
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0101.png,50,47,102,86
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0102.png,46,47,92,90
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0103.png,40,47,89,90
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0104.png,40,47,88,89
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0105.png,38,46,85,88
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0106.png,35,45,78,85
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0107.png,28,43,77,85
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0108.png,25,41,76,84
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0109.png,23,40,74,83
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0110.png,23,40,73,83
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0111.png,21,39,71,83
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0112.png,20,38,66,81
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0113.png,16,35,66,81
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0114.png,16,35,65,81
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0115.png,15,33,63,81
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0116.png,15,33,62,80
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0117.png,8,30,59,80
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0118.png,7,30,59,80
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0119.png,6,28,56,80
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0120.png,0,25,55,81
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0121.png,0,25,55,81
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0122.png,2,24,55,81
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0123.png,3,24,55,81
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0124.png,4,24,55,80
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0125.png,7,24,56,79
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0126.png,7,23,56,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0127.png,7,23,56,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0128.png,3,21,56,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0129.png,3,21,58,76
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0130.png,5,21,58,76
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0131.png,7,20,58,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0132.png,8,19,59,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0133.png,11,16,60,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0134.png,12,16,63,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0135.png,12,16,65,72
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0136.png,14,15,65,72
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0137.png,14,15,65,72
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0138.png,16,12,66,71
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0139.png,17,12,67,70
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0140.png,19,12,68,70
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0141.png,20,12,70,71
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0142.png,21,13,71,71
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0143.png,21,13,75,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0144.png,22,13,75,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0145.png,25,15,76,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0146.png,25,15,80,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0147.png,30,16,83,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0148.png,30,16,83,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0149.png,32,16,82,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0150.png,38,17,82,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0151.png,42,17,84,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0152.png,46,18,86,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0153.png,50,19,88,76
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0154.png,50,20,90,76
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0155.png,47,21,92,76
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0156.png,53,23,93,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0157.png,53,23,94,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0158.png,52,23,95,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0159.png,51,23,98,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0160.png,51,23,101,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0161.png,55,23,107,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0162.png,58,22,108,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0163.png,70,25,110,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0164.png,67,28,111,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0165.png,67,28,115,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0166.png,69,26,117,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0167.png,71,26,120,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0168.png,77,25,122,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0169.png,78,25,125,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0170.png,78,25,131,76
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0171.png,84,25,132,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0172.png,87,25,137,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0173.png,92,25,142,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0174.png,93,24,148,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0175.png,95,24,154,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0176.png,98,24,154,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0177.png,102,23,154,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0178.png,105,23,154,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0179.png,106,23,155,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0180.png,113,23,157,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0181.png,115,23,160,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0182.png,115,23,162,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0183.png,117,23,163,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0184.png,117,23,163,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0185.png,117,23,165,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0186.png,122,21,169,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0187.png,122,21,169,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0188.png,122,21,168,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0189.png,122,21,166,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0190.png,123,21,166,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0191.png,126,21,166,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0192.png,126,21,166,76
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0193.png,126,22,166,74
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0194.png,125,23,166,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0195.png,125,22,167,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0196.png,125,21,167,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0197.png,125,21,167,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0198.png,125,21,168,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0199.png,127,21,168,73
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0200.png,128,23,168,75
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0201.png,128,23,168,76
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0202.png,128,23,168,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0203.png,128,24,167,77
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0204.png,128,24,167,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0205.png,128,23,167,80
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0206.png,128,25,167,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0207.png,128,25,167,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0208.png,129,27,167,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0209.png,129,27,166,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0210.png,125,27,165,78
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0211.png,122,27,162,80
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0212.png,120,28,161,79
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0213.png,120,28,160,79
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0214.png,118,31,160,79
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0215.png,118,31,159,79
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0216.png,118,31,157,79
C:\Users\thoma\OneDrive - University of Adelaide\Documents\Python Projects\Circles Dataset\Train 3\Thomas0217.png,117,30,155,79
